transaction_id,customer_id,merchant_id,amount,currency,payment_method,payment_gateway,card_type,transaction_timestamp,customer_payment_success_rate,customer_previous_transactions,customer_previous_failures,days_since_last_successful_payment,device_type,device_id,ip_risk_score,customer_location,merchant_category,merchant_risk_score,avs_result,cvv_result,authentication_result,bank_response_code,gateway_response_code,payment_status,failure_code,failure_reason,is_retryable,recovery_probability_target,recovered
tx_00000116,cust_000096,merch_0025,637.0,INR,CREDIT_CARD,RAZORPAY,VISA,2026-07-17 20:08:56,0.7398,17,2,6.0,MOBILE_IOS,dev_835158,20.93,"Mumbai, IN",FINANCIAL_SERVICES,4.88,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.6937,0.0
tx_00000704,cust_000046,merch_0009,119.16,INR,UPI,ICICI_PG,NA,2026-07-26 12:18:21,0.7678,16,2,5.0,DESKTOP_MAC,dev_593605,5.14,"New York, US",FINANCIAL_SERVICES,4.25,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000901,cust_000123,merch_0047,579.11,INR,UPI,RAZORPAY,NA,2026-06-22 07:19:30,0.877,18,0,20.3,MOBILE_ANDROID,dev_133521,1.75,"Bengaluru, IN",ECOMMERCE,33.11,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000750,cust_000039,merch_0019,423.04,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-06-07 18:40:25,0.5787,12,5,1.3,DESKTOP_WINDOWS,dev_596723,6.49,"Chennai, IN",SAAS,10.52,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000162,cust_000268,merch_0046,316.78,INR,UPI,RAZORPAY,NA,2026-08-06 17:48:06,0.9036,9,1,0.9,MOBILE_IOS,dev_878527,8.66,"Hyderabad, IN",GAMING,18.67,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000095,cust_000293,merch_0009,332.57,EUR,CREDIT_CARD,RAZORPAY,RUPAY,2026-08-22 21:12:39,0.7265,11,4,11.4,MOBILE_ANDROID,dev_992719,4.16,"New York, US",EDTECH,4.03,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000289,cust_000161,merch_0023,94.78,INR,UPI,ICICI_PG,NA,2026-08-02 04:27:57,0.8041,15,3,3.7,DESKTOP_WINDOWS,dev_680381,8.47,"Bengaluru, IN",ECOMMERCE,15.51,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000547,cust_000149,merch_0033,1209.94,INR,UPI,BILLDESK,NA,2026-07-02 07:58:19,0.7747,17,6,15.9,MOBILE_IOS,dev_588896,29.52,"London, UK",EDTECH,20.75,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000144,cust_000283,merch_0042,2865.11,INR,UPI,RAZORPAY,NA,2026-05-31 19:30:50,0.669,20,7,16.1,MOBILE_ANDROID,dev_716794,12.08,"Delhi, IN",FINANCIAL_SERVICES,8.16,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.5168,1.0
tx_00000213,cust_000144,merch_0044,585.32,INR,UPI,RAZORPAY,NA,2026-08-05 15:56:18,0.9551,15,1,0.7,MOBILE_IOS,dev_843346,3.33,"Bengaluru, IN",EDTECH,21.37,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000643,cust_000222,merch_0021,140.3,INR,NET_BANKING,ICICI_PG,NA,2026-08-20 17:32:18,0.8698,10,2,34.6,MOBILE_ANDROID,dev_235811,23.04,"Delhi, IN",ECOMMERCE,16.59,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000371,cust_000237,merch_0010,944.48,INR,DEBIT_CARD,CASHFREE,VISA,2026-06-06 03:11:37,0.5311,18,8,0.3,MOBILE_ANDROID,dev_743269,10.15,"New York, US",EDTECH,16.66,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000082,cust_000163,merch_0005,260.47,INR,NET_BANKING,HDFC_PG,NA,2026-07-08 15:23:03,0.8826,9,1,17.6,MOBILE_ANDROID,dev_206276,16.36,"Bengaluru, IN",EDTECH,13.91,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.1742,0.0
tx_00000865,cust_000089,merch_0049,8010.71,INR,UPI,HDFC_PG,NA,2026-08-03 22:45:06,0.7122,12,4,6.1,DESKTOP_MAC,dev_741447,27.22,"Chennai, IN",SAAS,5.14,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000203,cust_000199,merch_0043,65.65,INR,UPI,ICICI_PG,NA,2026-06-22 03:08:04,0.946,11,2,7.9,MOBILE_IOS,dev_209660,6.5,"Bengaluru, IN",ECOMMERCE,31.29,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.3546,0.0
tx_00000757,cust_000145,merch_0010,7830.84,INR,CREDIT_CARD,RAZORPAY,VISA,2026-07-03 13:46:05,0.7469,19,5,2.0,MOBILE_ANDROID,dev_794618,21.28,"Bengaluru, IN",GAMING,39.3,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000092,cust_000048,merch_0037,4637.04,INR,DEBIT_CARD,CASHFREE,RUPAY,2026-07-02 14:21:42,0.6839,13,4,9.3,MOBILE_ANDROID,dev_832555,11.12,"Bengaluru, IN",ECOMMERCE,13.37,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000189,cust_000280,merch_0043,1014.03,INR,UPI,CASHFREE,NA,2026-08-09 03:20:12,0.6889,13,3,5.1,MOBILE_IOS,dev_432643,27.01,"Bengaluru, IN",EDTECH,5.76,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000834,cust_000168,merch_0045,1960.29,INR,CREDIT_CARD,HDFC_PG,VISA,2026-07-04 17:06:34,0.8302,8,2,39.8,MOBILE_ANDROID,dev_495799,6.15,"Mumbai, IN",UTILITIES,6.62,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000656,cust_000098,merch_0038,14043.91,INR,UPI,HDFC_PG,NA,2026-07-15 23:41:48,0.9095,11,0,2.5,MOBILE_ANDROID,dev_590226,22.55,"Mumbai, IN",FINANCIAL_SERVICES,45.01,MATCH,NOT_CHECKED,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.7459,0.0
tx_00000920,cust_000282,merch_0038,556.78,INR,UPI,HDFC_PG,NA,2026-07-06 21:32:13,0.8599,15,2,15.3,DESKTOP_MAC,dev_284391,5.52,"Mumbai, IN",SAAS,3.59,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000716,cust_000107,merch_0028,423.64,USD,DEBIT_CARD,HDFC_PG,VISA,2026-07-05 15:56:49,0.9013,10,2,1.8,DESKTOP_MAC,dev_108769,15.91,"Chennai, IN",SAAS,12.41,NO_MATCH,NO_MATCH,FAILED,59_SUSPECTED_FRAUD,GATEWAY_403_RISK_BLOCK,FAILED,FRAUD_RISK_BLOCK,Transaction flagged by risk engine or fraud rules.,False,0.0384,0.0
tx_00000574,cust_000186,merch_0022,566.08,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-14 05:21:51,0.8067,16,4,1.7,MOBILE_IOS,dev_590341,6.65,"Delhi, IN",ECOMMERCE,11.64,MATCH,MATCH,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.6422,0.0
tx_00000385,cust_000069,merch_0035,305.16,INR,DEBIT_CARD,RAZORPAY,MASTERCARD,2026-08-08 22:42:31,0.6679,12,3,23.2,MOBILE_ANDROID,dev_282097,6.3,"Delhi, IN",ECOMMERCE,48.39,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.6465,0.0
tx_00000895,cust_000289,merch_0034,952.83,INR,UPI,CASHFREE,NA,2026-05-28 07:23:05,0.9012,12,0,6.6,MOBILE_ANDROID,dev_609444,2.18,"Bengaluru, IN",EDTECH,31.92,PARTIAL_MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000698,cust_000170,merch_0044,2674.49,INR,UPI,HDFC_PG,NA,2026-07-30 23:28:15,0.6021,11,5,3.0,MOBILE_ANDROID,dev_684949,17.57,"Mumbai, IN",SAAS,4.32,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000944,cust_000051,merch_0004,219.41,INR,UPI,BILLDESK,NA,2026-06-26 00:17:47,0.9367,20,1,11.7,MOBILE_ANDROID,dev_951787,8.87,"Mumbai, IN",ECOMMERCE,7.41,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000747,cust_000119,merch_0018,77.08,USD,UPI,RAZORPAY,NA,2026-07-27 07:07:19,0.9241,12,0,17.8,MOBILE_IOS,dev_340269,26.01,"Mumbai, IN",EDTECH,40.55,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.5764,1.0
tx_00000472,cust_000265,merch_0043,855.22,INR,UPI,RAZORPAY,NA,2026-07-05 14:59:36,0.5301,9,6,29.3,DESKTOP_MAC,dev_103573,11.33,"Delhi, IN",ECOMMERCE,12.83,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000426,cust_000012,merch_0038,226.97,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-08-23 03:36:11,0.6538,16,8,1.1,MOBILE_ANDROID,dev_629966,40.87,"Mumbai, IN",FINANCIAL_SERVICES,12.77,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000508,cust_000170,merch_0030,84.72,INR,UPI,RAZORPAY,NA,2026-06-01 23:44:04,0.7127,7,2,11.1,MOBILE_IOS,dev_276104,21.24,"Mumbai, IN",ECOMMERCE,5.18,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000208,cust_000151,merch_0035,153.52,INR,UPI,ICICI_PG,NA,2026-07-10 14:04:54,0.7561,12,3,7.4,MOBILE_ANDROID,dev_364091,17.85,"Mumbai, IN",SAAS,13.49,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000320,cust_000092,merch_0029,999.26,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-21 08:46:51,0.9613,11,1,13.3,MOBILE_ANDROID,dev_634214,3.47,"Mumbai, IN",FINANCIAL_SERVICES,41.87,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.5609,1.0
tx_00000849,cust_000296,merch_0001,279.37,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-07-27 00:48:30,0.9463,14,1,3.4,MOBILE_ANDROID,dev_714139,14.64,"Hyderabad, IN",FINANCIAL_SERVICES,10.86,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000374,cust_000192,merch_0026,908.56,INR,CREDIT_CARD,RAZORPAY,VISA,2026-06-02 18:52:38,0.9127,17,1,7.0,MOBILE_ANDROID,dev_126921,17.09,"Delhi, IN",ECOMMERCE,6.57,PARTIAL_MATCH,MATCH,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.1601,0.0
tx_00000526,cust_000202,merch_0027,1727.14,INR,UPI,RAZORPAY,NA,2026-06-05 23:57:52,0.871,12,2,7.5,MOBILE_IOS,dev_658335,15.22,"Delhi, IN",ECOMMERCE,22.28,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000946,cust_000296,merch_0001,354.33,INR,UPI,RAZORPAY,NA,2026-07-12 04:26:53,0.9853,11,0,13.1,MOBILE_IOS,dev_226731,13.53,"Bengaluru, IN",GAMING,4.82,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000787,cust_000004,merch_0006,1719.84,INR,DEBIT_CARD,RAZORPAY,VISA,2026-07-25 13:06:44,0.551,10,4,2.4,MOBILE_ANDROID,dev_977806,45.27,"Hyderabad, IN",ECOMMERCE,10.25,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000094,cust_000216,merch_0030,3168.87,INR,UPI,CASHFREE,NA,2026-07-15 18:50:50,0.7288,10,3,14.5,MOBILE_IOS,dev_649514,25.88,"Mumbai, IN",GAMING,28.66,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000355,cust_000058,merch_0043,541.3,USD,CREDIT_CARD,RAZORPAY,VISA,2026-07-21 20:54:55,0.8641,10,1,10.5,DESKTOP_WINDOWS,dev_439509,37.66,"Delhi, IN",ECOMMERCE,4.89,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000489,cust_000186,merch_0012,550.37,USD,CREDIT_CARD,RAZORPAY,VISA,2026-06-12 18:22:50,0.8783,14,1,4.4,MOBILE_ANDROID,dev_643176,5.47,"Hyderabad, IN",ECOMMERCE,8.86,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000800,cust_000075,merch_0008,3596.24,INR,UPI,CASHFREE,NA,2026-07-24 20:46:07,0.6546,11,2,6.3,MOBILE_ANDROID,dev_848839,13.44,"Delhi, IN",GAMING,16.57,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000974,cust_000152,merch_0004,236.82,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-06-08 15:28:16,0.7282,9,2,11.1,MOBILE_ANDROID,dev_478803,20.33,"Mumbai, IN",ECOMMERCE,3.05,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000558,cust_000233,merch_0029,2622.76,INR,UPI,HDFC_PG,NA,2026-06-30 15:01:49,0.8611,13,0,49.6,MOBILE_ANDROID,dev_886228,46.89,"Delhi, IN",SAAS,3.62,MATCH,NOT_CHECKED,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.7177,1.0
tx_00000711,cust_000047,merch_0050,971.93,EUR,CREDIT_CARD,CASHFREE,RUPAY,2026-06-17 12:15:19,0.7842,7,1,1.4,MOBILE_IOS,dev_341955,34.84,"Bengaluru, IN",ECOMMERCE,9.59,PARTIAL_MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000314,cust_000036,merch_0032,1645.63,INR,NET_BANKING,BILLDESK,NA,2026-08-24 11:06:49,0.4318,18,8,8.9,DESKTOP_WINDOWS,dev_526596,7.95,"Bengaluru, IN",ECOMMERCE,4.58,NO_MATCH,NOT_CHECKED,FAILED,59_SUSPECTED_FRAUD,GATEWAY_403_RISK_BLOCK,FAILED,FRAUD_RISK_BLOCK,Transaction flagged by risk engine or fraud rules.,False,0.0202,0.0
tx_00000878,cust_000225,merch_0020,377.12,INR,UPI,RAZORPAY,NA,2026-06-05 16:57:59,0.911,13,0,9.4,MOBILE_ANDROID,dev_574514,23.68,"Mumbai, IN",SAAS,10.3,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000784,cust_000198,merch_0015,648.32,INR,CREDIT_CARD,HDFC_PG,MASTERCARD,2026-07-25 21:54:31,0.8821,5,0,0.8,MOBILE_ANDROID,dev_342463,27.97,"Bengaluru, IN",GAMING,36.78,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000853,cust_000270,merch_0043,1914.28,INR,CREDIT_CARD,CASHFREE,VISA,2026-08-21 19:09:22,0.9529,5,0,20.1,MOBILE_IOS,dev_857011,13.45,"Hyderabad, IN",ECOMMERCE,12.29,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000348,cust_000106,merch_0015,238.35,INR,UPI,RAZORPAY,NA,2026-07-02 18:33:33,0.7708,7,2,4.8,MOBILE_ANDROID,dev_367709,4.24,"Bengaluru, IN",SAAS,28.02,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.1485,0.0
tx_00000494,cust_000215,merch_0046,3250.62,INR,DEBIT_CARD,RAZORPAY,VISA,2026-07-27 02:11:17,0.9223,14,2,8.4,MOBILE_ANDROID,dev_528960,11.36,"Mumbai, IN",GAMING,24.37,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000073,cust_000157,merch_0019,401.69,INR,UPI,RAZORPAY,NA,2026-08-23 05:52:12,0.5842,21,9,7.0,MOBILE_ANDROID,dev_367867,8.23,"Mumbai, IN",FINANCIAL_SERVICES,37.17,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000221,cust_000009,merch_0049,285.37,INR,DEBIT_CARD,RAZORPAY,RUPAY,2026-07-14 19:17:05,0.8062,13,2,7.5,MOBILE_ANDROID,dev_507681,29.95,"Mumbai, IN",SAAS,12.16,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.2815,0.0
tx_00000796,cust_000036,merch_0015,1205.27,INR,UPI,HDFC_PG,NA,2026-06-11 21:09:10,0.6891,14,6,1.5,MOBILE_IOS,dev_800892,4.1,"Mumbai, IN",GAMING,6.74,MATCH,NOT_CHECKED,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.3559,1.0
tx_00000990,cust_000063,merch_0021,124.53,INR,UPI,HDFC_PG,NA,2026-08-14 05:52:41,0.9331,11,0,8.6,MOBILE_ANDROID,dev_437621,25.26,"Chennai, IN",ECOMMERCE,7.52,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000127,cust_000243,merch_0023,389.03,EUR,UPI,HDFC_PG,NA,2026-07-10 22:50:13,0.8268,13,0,34.4,DESKTOP_WINDOWS,dev_497974,5.74,"Mumbai, IN",GAMING,12.01,NOT_SUPPORTED,NOT_CHECKED,BYPASSED,99_UNKNOWN,GATEWAY_500_UNKNOWN,FAILED,UNKNOWN_FAILURE,Unclassified or ambiguous error response.,True,0.4042,0.0
tx_00000041,cust_000265,merch_0024,698.77,INR,CREDIT_CARD,RAZORPAY,RUPAY,2026-07-02 08:40:46,0.7378,10,3,1.6,MOBILE_ANDROID,dev_646913,13.62,"Bengaluru, IN",ECOMMERCE,19.18,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000782,cust_000150,merch_0036,3106.73,INR,UPI,BILLDESK,NA,2026-07-16 20:03:29,0.9029,10,1,38.2,DESKTOP_MAC,dev_134828,24.63,"Delhi, IN",ECOMMERCE,14.98,PARTIAL_MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000755,cust_000300,merch_0003,739.43,USD,CREDIT_CARD,RAZORPAY,VISA,2026-06-01 17:27:19,0.9206,9,0,51.2,MOBILE_IOS,dev_540686,17.11,"Mumbai, IN",GAMING,7.09,MATCH,MATCH,SUCCESS,91_TIMEOUT,GATEWAY_504_TIMEOUT,FAILED,TEMPORARY_GATEWAY_FAILURE,Transient gateway downtime or rate limit.,True,0.827,0.0
tx_00000904,cust_000159,merch_0023,1784.12,INR,UPI,RAZORPAY,NA,2026-07-29 11:53:45,0.7211,10,2,6.5,MOBILE_IOS,dev_500704,28.22,"New York, US",EDTECH,14.62,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000194,cust_000097,merch_0009,1792.7,INR,UPI,RAZORPAY,NA,2026-05-28 16:51:39,0.8993,11,0,2.5,MOBILE_ANDROID,dev_182946,4.81,"Mumbai, IN",ECOMMERCE,15.69,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000732,cust_000078,merch_0018,4158.52,INR,UPI,HDFC_PG,NA,2026-08-10 07:47:55,0.8542,13,4,11.1,MOBILE_IOS,dev_807121,21.18,"Bengaluru, IN",SAAS,16.3,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000892,cust_000157,merch_0050,2029.79,USD,UPI,RAZORPAY,NA,2026-07-25 20:35:46,0.8973,10,1,3.5,MOBILE_ANDROID,dev_853045,11.65,"Mumbai, IN",SAAS,25.69,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000180,cust_000218,merch_0024,819.39,INR,UPI,RAZORPAY,NA,2026-07-19 18:43:08,0.7227,15,4,28.0,MOBILE_IOS,dev_552557,9.07,"Mumbai, IN",EDTECH,12.57,MATCH,NOT_CHECKED,ATTEMPTED,54_EXPIRED_CARD,GATEWAY_400_BAD_REQUEST,FAILED,EXPIRED_CARD,Card expiry date has passed.,False,0.0756,0.0
tx_00000524,cust_000167,merch_0050,1947.39,INR,UPI,RAZORPAY,NA,2026-07-08 05:04:00,0.6456,13,4,30.8,MOBILE_ANDROID,dev_694318,8.73,"Bengaluru, IN",EDTECH,17.46,MATCH,NOT_CHECKED,SUCCESS,96_SYSTEM_ERROR,GATEWAY_500_INTERNAL_ERROR,FAILED,NETWORK_ERROR,"Network timeout between merchant, gateway, and bank.",True,0.4805,1.0
tx_00000047,cust_000081,merch_0033,3599.95,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-08-10 18:15:30,0.8792,13,1,18.4,MOBILE_ANDROID,dev_848172,11.89,"Hyderabad, IN",SAAS,9.45,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000037,cust_000274,merch_0029,1399.16,INR,UPI,BILLDESK,NA,2026-07-08 05:41:44,0.7037,18,4,21.3,MOBILE_IOS,dev_242432,6.61,"Delhi, IN",GAMING,11.79,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000827,cust_000161,merch_0035,605.87,INR,UPI,ICICI_PG,NA,2026-06-26 04:41:00,0.8257,19,4,1.9,MOBILE_IOS,dev_725549,17.57,"Hyderabad, IN",ECOMMERCE,25.26,PARTIAL_MATCH,NOT_CHECKED,ATTEMPTED,05_DO_NOT_HONOR,GATEWAY_400_DECLINED,FAILED,BANK_DECLINED,Issuing bank declined transaction without specific reason.,False,0.1056,0.0
tx_00000997,cust_000211,merch_0019,1964.89,INR,UPI,RAZORPAY,NA,2026-06-12 05:18:32,0.993,12,0,15.6,DESKTOP_MAC,dev_289219,36.11,"Hyderabad, IN",ECOMMERCE,16.11,MATCH,NOT_CHECKED,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000111,cust_000179,merch_0014,4762.26,INR,CREDIT_CARD,RAZORPAY,MASTERCARD,2026-08-05 03:54:50,0.6464,13,5,1.5,MOBILE_ANDROID,dev_450763,11.08,"Bengaluru, IN",ECOMMERCE,31.65,MATCH,MATCH,SUCCESS,00_SUCCESS,GATEWAY_200_OK,SUCCESS,NONE,Transaction completed successfully.,False,,
tx_00000885,cust_000179,merch_0005,142.71,INR,DEBIT_CARD,HDFC_PG,MASTERCARD,2026-06-16 19:18:14,0.6379,4,1,24.9,MOBILE_ANDROID,dev_306724,30.87,"Bengaluru, IN",SAAS,8.0,MATCH,MATCH,SUCCESS,51_INSUFFICIENT_FUNDS,GATEWAY_400_DECLINED,FAILED,INSUFFICIENT_FUNDS,Customer account balance insufficient at transaction time.,True,0.379,0.0
